is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
0,M,55,92000.0,2018,5,12,0,0,4,informational,True,True,True,False
1,M,46,81000.0,2017,4,25,3,7,7,discount,True,True,True,True
1,M,67,114000.0,2016,4,9,10,10,5,bogo,True,True,True,True
1,F,66,51000.0,2016,7,10,2,10,10,discount,True,True,True,True
1,M,56,76000.0,2018,1,15,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2015,10,21,0,0,3,informational,True,True,False,True
1,O,76,64000.0,2017,10,19,5,5,7,bogo,True,True,True,False
1,F,67,109000.0,2015,10,28,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2016,12,31,10,10,7,bogo,True,True,False,True
0,M,21,45000.0,2017,9,16,10,10,5,bogo,True,True,True,True
0,M,35,69000.0,2018,6,23,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,12,18,10,10,7,bogo,True,True,False,True
1,M,61,31000.0,2016,5,2,2,10,10,discount,True,True,True,True
1,F,68,59000.0,2017,12,22,5,5,7,bogo,True,True,True,False
1,F,21,52000.0,2017,8,7,2,10,10,discount,True,True,True,True
1,F,49,74000.0,2016,7,22,10,10,5,bogo,True,True,True,True
0,F,51,86000.0,2017,8,30,10,10,5,bogo,True,True,True,True
0,M,37,75000.0,2016,5,31,0,0,3,informational,True,True,False,True
0,M,59,48000.0,2017,1,2,0,0,3,informational,True,True,False,True
1,M,50,56000.0,2018,2,1,10,10,7,bogo,True,True,False,True
1,F,58,72000.0,2016,11,22,5,5,7,bogo,True,True,True,False
0,M,71,87000.0,2015,1,6,10,10,5,bogo,True,True,True,True
0,F,56,40000.0,2018,6,14,2,10,10,discount,True,True,True,True
0,F,54,68000.0,2017,4,11,0,0,4,informational,True,True,True,False
0,M,23,32000.0,2018,1,11,0,0,3,informational,True,True,False,True
0,M,52,89000.0,2016,8,20,0,0,3,informational,True,True,False,True
1,M,72,67000.0,2017,10,27,10,10,7,bogo,True,True,False,True
0,M,39,98000.0,2018,7,7,0,0,4,informational,True,True,True,False
1,F,66,99000.0,2016,5,29,2,10,7,discount,True,True,True,False
0,O,51,84000.0,2017,4,30,0,0,3,informational,True,True,False,True
0,M,66,57000.0,2017,10,25,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2017,7,30,2,10,7,discount,True,True,True,False
1,F,41,100000.0,2016,4,14,10,10,7,bogo,True,True,False,True
1,M,41,35000.0,2017,9,6,2,10,10,discount,True,True,True,True
1,F,118,70598.23,2016,6,22,5,5,7,bogo,True,True,True,False
0,M,48,71000.0,2014,11,11,0,0,4,informational,True,True,True,False
1,M,93,52000.0,2017,12,18,2,10,10,discount,True,True,True,True
1,M,52,67000.0,2014,7,9,10,10,7,bogo,True,True,False,True
0,M,62,32000.0,2017,12,2,3,7,7,discount,True,True,True,True
0,M,67,57000.0,2018,6,15,2,10,7,discount,True,True,True,False
0,M,26,39000.0,2016,9,28,10,10,5,bogo,True,True,True,True
1,M,58,73000.0,2016,7,2,10,10,5,bogo,True,True,True,True
0,M,32,56000.0,2017,10,4,0,0,3,informational,True,True,False,True
0,M,63,57000.0,2018,1,22,0,0,3,informational,True,True,False,True
0,M,45,74000.0,2015,10,27,0,0,3,informational,True,True,False,True
1,M,24,61000.0,2017,2,12,10,10,5,bogo,True,True,True,True
1,F,84,106000.0,2018,5,15,10,10,7,bogo,True,True,False,True
1,M,55,91000.0,2016,2,20,3,7,7,discount,True,True,True,True
1,M,58,63000.0,2017,8,10,2,10,10,discount,True,True,True,True
0,F,75,81000.0,2017,9,26,0,0,4,informational,True,True,True,False
1,F,49,98000.0,2016,11,17,2,10,10,discount,True,True,True,True
0,F,59,90000.0,2017,8,2,0,0,3,informational,True,True,False,True
0,M,46,88000.0,2018,2,2,5,5,7,bogo,True,True,True,False
1,M,51,86000.0,2016,5,4,10,10,7,bogo,True,True,False,True
1,F,55,78000.0,2016,6,18,5,20,10,discount,True,False,True,False
1,F,28,46000.0,2016,12,13,3,7,7,discount,True,True,True,True
0,M,61,45000.0,2017,11,19,10,10,7,bogo,True,True,False,True
1,F,38,47000.0,2018,6,14,2,10,10,discount,True,True,True,True
1,F,118,70598.23,2018,1,17,5,5,5,bogo,True,True,True,True
1,M,55,41000.0,2016,11,30,2,10,10,discount,True,True,True,True
1,M,32,58000.0,2017,12,8,2,10,10,discount,True,True,True,True
0,M,51,39000.0,2014,7,25,0,0,3,informational,True,True,False,True
1,F,54,92000.0,2017,12,16,5,5,5,bogo,True,True,True,True
0,M,75,32000.0,2018,4,24,10,10,5,bogo,True,True,True,True
1,M,23,32000.0,2018,6,4,2,10,7,discount,True,True,True,False
0,F,57,55000.0,2018,5,24,10,10,5,bogo,True,True,True,True
0,M,59,38000.0,2017,11,7,0,0,3,informational,True,True,False,True
1,M,59,63000.0,2018,6,16,2,10,7,discount,True,True,True,False
1,F,68,88000.0,2017,2,8,5,5,7,bogo,True,True,True,False
1,F,34,47000.0,2016,5,21,5,5,5,bogo,True,True,True,True
0,M,47,51000.0,2017,1,8,0,0,4,informational,True,True,True,False
0,M,77,57000.0,2017,9,15,10,10,5,bogo,True,True,True,True
0,F,55,62000.0,2018,6,13,3,7,7,discount,True,True,True,True
1,M,66,88000.0,2016,5,23,2,10,7,discount,True,True,True,False
0,F,23,31000.0,2015,5,22,10,10,5,bogo,True,True,True,True
1,M,36,42000.0,2018,7,17,5,5,7,bogo,True,True,True,False
0,M,52,100000.0,2016,6,7,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,7,28,5,20,10,discount,True,False,True,False
0,M,38,56000.0,2017,9,12,0,0,3,informational,True,True,False,True
1,M,52,85000.0,2014,4,25,3,7,7,discount,True,True,True,True
1,M,21,50000.0,2017,7,30,2,10,10,discount,True,True,True,True
1,F,39,74000.0,2018,5,19,2,10,7,discount,True,True,True,False
1,F,57,74000.0,2017,4,28,5,5,5,bogo,True,True,True,True
1,M,29,41000.0,2017,2,28,5,20,10,discount,True,False,True,False
0,F,54,53000.0,2016,12,25,10,10,7,bogo,True,True,False,True
1,F,52,85000.0,2015,10,29,3,7,7,discount,True,True,True,True
1,M,53,76000.0,2017,11,9,3,7,7,discount,True,True,True,True
0,F,52,73000.0,2017,3,12,0,0,4,informational,True,True,True,False
1,M,61,71000.0,2016,8,10,10,10,7,bogo,True,True,False,True
1,M,61,94000.0,2015,12,27,2,10,7,discount,True,True,True,False
1,F,80,83000.0,2015,9,13,3,7,7,discount,True,True,True,True
0,F,53,98000.0,2018,7,15,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2018,1,31,2,10,7,discount,True,True,True,False
0,M,63,41000.0,2017,6,18,10,10,5,bogo,True,True,True,True
0,M,77,88000.0,2015,9,19,0,0,3,informational,True,True,False,True
1,M,48,69000.0,2017,3,21,5,5,5,bogo,True,True,True,True
1,M,52,83000.0,2016,4,22,5,5,5,bogo,True,True,True,True
0,M,58,31000.0,2016,3,11,10,10,7,bogo,True,True,False,True
1,F,53,72000.0,2016,8,6,2,10,10,discount,True,True,True,True
1,F,40,69000.0,2017,6,28,2,10,7,discount,True,True,True,False
1,M,59,95000.0,2016,4,25,5,5,5,bogo,True,True,True,True
0,M,25,66000.0,2016,8,2,0,0,3,informational,True,True,False,True
0,M,31,42000.0,2018,2,9,10,10,5,bogo,True,True,True,True
1,F,100,71000.0,2017,5,7,10,10,5,bogo,True,True,True,True
0,M,45,66000.0,2014,3,8,0,0,3,informational,True,True,False,True
0,M,40,69000.0,2018,6,21,10,10,7,bogo,True,True,False,True
1,M,53,86000.0,2015,7,25,5,5,5,bogo,True,True,True,True
1,M,73,92000.0,2017,6,27,5,5,5,bogo,True,True,True,True
0,M,76,54000.0,2018,5,15,3,7,7,discount,True,True,True,True
0,M,61,60000.0,2018,3,30,10,10,5,bogo,True,True,True,True
1,M,79,66000.0,2015,10,7,5,20,10,discount,True,False,True,False
1,M,50,74000.0,2016,5,19,10,10,5,bogo,True,True,True,True
1,M,59,65000.0,2018,3,22,2,10,10,discount,True,True,True,True
1,M,44,47000.0,2017,6,24,3,7,7,discount,True,True,True,True
1,M,57,70000.0,2018,4,19,2,10,10,discount,True,True,True,True
1,F,79,64000.0,2018,7,12,10,10,7,bogo,True,True,False,True
1,M,59,35000.0,2017,10,13,2,10,10,discount,True,True,True,True
0,F,64,102000.0,2016,8,7,0,0,4,informational,True,True,True,False
0,F,41,68000.0,2017,8,1,3,7,7,discount,True,True,True,True
1,M,83,66000.0,2016,6,8,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2017,8,12,5,5,7,bogo,True,True,True,False
0,F,49,84000.0,2016,1,25,0,0,3,informational,True,True,False,True
1,F,45,75000.0,2018,5,23,10,10,5,bogo,True,True,True,True
0,M,43,45000.0,2018,2,14,0,0,3,informational,True,True,False,True
1,F,53,37000.0,2016,10,14,2,10,10,discount,True,True,True,True
1,M,62,111000.0,2016,8,3,10,10,7,bogo,True,True,False,True
1,F,62,70000.0,2017,8,6,2,10,10,discount,True,True,True,True
1,M,62,51000.0,2016,8,7,3,7,7,discount,True,True,True,True
0,M,37,32000.0,2017,10,7,5,5,5,bogo,True,True,True,True
0,M,73,56000.0,2017,10,7,0,0,4,informational,True,True,True,False
1,F,62,55000.0,2018,4,21,3,7,7,discount,True,True,True,True
0,F,26,65000.0,2018,1,26,5,20,10,discount,True,False,True,False
1,F,68,48000.0,2017,11,3,10,10,7,bogo,True,True,False,True
1,F,49,104000.0,2017,8,21,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2016,3,25,0,0,3,informational,True,True,False,True
1,M,75,80000.0,2017,3,9,5,20,10,discount,True,False,True,False
0,F,59,55000.0,2017,10,13,10,10,5,bogo,True,True,True,True
0,F,55,75000.0,2018,4,4,0,0,4,informational,True,True,True,False
1,M,62,67000.0,2018,5,11,2,10,10,discount,True,True,True,True
1,M,29,62000.0,2015,11,15,5,5,5,bogo,True,True,True,True
1,F,46,52000.0,2017,4,21,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2018,2,15,10,10,5,bogo,True,True,True,True
0,M,24,52000.0,2018,5,12,10,10,7,bogo,True,True,False,True
0,F,48,69000.0,2018,1,30,3,7,7,discount,True,True,True,True
0,M,25,65000.0,2018,4,2,10,10,7,bogo,True,True,False,True
0,M,60,108000.0,2017,8,7,10,10,5,bogo,True,True,True,True
0,M,69,105000.0,2016,10,11,5,5,7,bogo,True,True,True,False
1,M,63,120000.0,2017,7,3,10,10,7,bogo,True,True,False,True
0,F,80,82000.0,2017,5,12,0,0,3,informational,True,True,False,True
0,M,47,62000.0,2017,8,19,3,7,7,discount,True,True,True,True
1,F,80,75000.0,2017,8,20,3,7,7,discount,True,True,True,True
0,M,55,88000.0,2016,9,12,0,0,3,informational,True,True,False,True
0,F,48,71000.0,2017,8,17,0,0,3,informational,True,True,False,True
0,F,63,103000.0,2016,12,17,10,10,7,bogo,True,True,False,True
0,M,23,40000.0,2017,10,29,0,0,3,informational,True,True,False,True
1,M,37,51000.0,2016,2,8,2,10,10,discount,True,True,True,True
1,M,38,33000.0,2016,2,7,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2016,11,7,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,1,28,2,10,7,discount,True,True,True,False
1,M,50,71000.0,2017,9,27,10,10,5,bogo,True,True,True,True
0,M,40,34000.0,2015,3,4,5,5,5,bogo,True,True,True,True
0,F,55,77000.0,2017,12,13,0,0,3,informational,True,True,False,True
1,M,60,77000.0,2017,9,12,5,5,7,bogo,True,True,True,False
0,F,83,60000.0,2014,6,1,10,10,5,bogo,True,True,True,True
1,M,33,31000.0,2017,12,29,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,6,4,5,5,7,bogo,True,True,True,False
0,M,50,51000.0,2017,10,11,0,0,3,informational,True,True,False,True
0,F,93,78000.0,2016,10,20,5,20,10,discount,True,False,True,False
0,F,49,81000.0,2018,7,18,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2017,8,28,5,20,10,discount,True,False,True,False
0,F,63,52000.0,2013,9,22,2,10,7,discount,True,True,True,False
0,M,54,96000.0,2017,9,5,0,0,4,informational,True,True,True,False
0,M,67,59000.0,2018,2,28,10,10,5,bogo,True,True,True,True
0,F,54,62000.0,2017,11,25,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2016,10,21,5,5,7,bogo,True,True,True,False
0,F,91,57000.0,2017,10,26,10,10,7,bogo,True,True,False,True
0,M,76,49000.0,2018,4,26,3,7,7,discount,True,True,True,True
0,M,46,79000.0,2018,7,15,5,5,5,bogo,True,True,True,True
0,F,66,49000.0,2017,8,9,10,10,7,bogo,True,True,False,True
1,M,45,87000.0,2014,8,23,10,10,7,bogo,True,True,False,True
0,M,47,39000.0,2018,2,6,10,10,5,bogo,True,True,True,True
1,F,42,75000.0,2015,11,30,5,5,5,bogo,True,True,True,True
1,M,53,83000.0,2017,6,3,10,10,7,bogo,True,True,False,True
1,O,67,73000.0,2017,2,10,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2016,12,2,2,10,10,discount,True,True,True,True
1,F,58,74000.0,2016,8,4,2,10,10,discount,True,True,True,True
0,F,48,65000.0,2016,12,16,0,0,4,informational,True,True,True,False
0,M,53,87000.0,2015,12,21,0,0,3,informational,True,True,False,True
1,M,57,103000.0,2017,3,23,2,10,10,discount,True,True,True,True
0,F,40,50000.0,2017,11,26,10,10,7,bogo,True,True,False,True
1,F,44,63000.0,2017,10,6,5,5,5,bogo,True,True,True,True
1,F,64,103000.0,2015,10,26,5,20,10,discount,True,False,True,False
0,F,118,70598.23,2018,3,23,0,0,3,informational,True,True,False,True
0,F,40,63000.0,2017,10,7,5,5,7,bogo,True,True,True,False
0,F,26,63000.0,2017,8,12,0,0,3,informational,True,True,False,True
1,F,48,53000.0,2016,10,18,5,20,10,discount,True,False,True,False
1,F,72,87000.0,2017,1,13,3,7,7,discount,True,True,True,True
1,F,51,99000.0,2016,3,22,2,10,10,discount,True,True,True,True
1,M,53,62000.0,2014,12,17,2,10,10,discount,True,True,True,True
1,M,51,99000.0,2018,4,16,10,10,5,bogo,True,True,True,True
0,M,25,49000.0,2017,11,7,10,10,7,bogo,True,True,False,True
0,F,61,75000.0,2015,10,23,0,0,3,informational,True,True,False,True
1,M,58,79000.0,2016,3,16,5,20,10,discount,True,False,True,False
1,F,31,73000.0,2017,7,30,2,10,10,discount,True,True,True,True
1,M,20,39000.0,2018,2,3,3,7,7,discount,True,True,True,True
0,M,56,67000.0,2016,3,23,2,10,10,discount,True,True,True,True
1,M,19,45000.0,2016,2,2,3,7,7,discount,True,True,True,True
0,M,31,58000.0,2018,1,14,3,7,7,discount,True,True,True,True
1,M,36,38000.0,2018,2,4,5,5,5,bogo,True,True,True,True
1,M,63,60000.0,2017,8,9,3,7,7,discount,True,True,True,True
0,M,88,52000.0,2017,9,27,5,5,7,bogo,True,True,True,False
1,F,18,67000.0,2017,6,19,3,7,7,discount,True,True,True,True
1,F,43,58000.0,2016,4,1,2,10,7,discount,True,True,True,False
1,M,65,60000.0,2018,5,2,5,5,5,bogo,True,True,True,True
1,F,118,70598.23,2015,11,19,3,7,7,discount,True,True,True,True
0,M,74,85000.0,2017,8,19,0,0,4,informational,True,True,True,False
0,F,60,30000.0,2017,9,6,2,10,10,discount,True,True,True,True
0,M,48,45000.0,2018,6,25,5,5,5,bogo,True,True,True,True
0,F,80,61000.0,2017,1,26,0,0,3,informational,True,True,False,True
1,F,86,115000.0,2016,2,16,2,10,7,discount,True,True,True,False
0,F,51,62000.0,2018,4,20,3,7,7,discount,True,True,True,True
0,F,69,118000.0,2017,10,16,2,10,7,discount,True,True,True,False
0,F,23,61000.0,2016,12,2,0,0,3,informational,True,True,False,True
0,M,66,47000.0,2016,7,31,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2015,9,28,10,10,7,bogo,True,True,False,True
0,M,45,49000.0,2018,3,14,5,5,5,bogo,True,True,True,True
0,M,34,32000.0,2014,3,1,10,10,5,bogo,True,True,True,True
0,M,42,73000.0,2018,5,26,3,7,7,discount,True,True,True,True
0,M,29,39000.0,2014,9,22,5,5,5,bogo,True,True,True,True
1,M,62,102000.0,2016,10,3,10,10,7,bogo,True,True,False,True
1,F,67,50000.0,2015,11,23,3,7,7,discount,True,True,True,True
1,F,77,66000.0,2017,4,24,10,10,7,bogo,True,True,False,True
1,F,33,40000.0,2017,8,3,3,7,7,discount,True,True,True,True
0,M,56,60000.0,2018,1,19,0,0,3,informational,True,True,False,True
0,F,82,97000.0,2016,3,26,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,11,6,10,10,5,bogo,True,True,True,True
1,F,67,100000.0,2017,11,30,10,10,7,bogo,True,True,False,True
0,M,58,49000.0,2018,7,20,5,5,7,bogo,True,True,True,False
0,F,88,71000.0,2015,10,25,0,0,3,informational,True,True,False,True
1,M,49,71000.0,2014,5,27,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,4,25,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2016,10,22,2,10,7,discount,True,True,True,False
1,F,66,69000.0,2015,11,3,10,10,7,bogo,True,True,False,True
0,M,21,74000.0,2017,8,9,0,0,3,informational,True,True,False,True
0,F,75,67000.0,2017,12,9,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,2,12,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2018,1,6,0,0,4,informational,True,True,True,False
1,F,59,78000.0,2016,1,7,3,7,7,discount,True,True,True,True
0,M,67,50000.0,2017,8,28,0,0,3,informational,True,True,False,True
1,M,68,97000.0,2015,1,4,10,10,7,bogo,True,True,False,True
0,M,31,43000.0,2017,8,15,0,0,3,informational,True,True,False,True
1,M,58,65000.0,2018,2,24,5,5,5,bogo,True,True,True,True
0,M,50,56000.0,2018,6,26,10,10,7,bogo,True,True,False,True
0,F,43,66000.0,2016,4,12,0,0,4,informational,True,True,True,False
0,M,42,38000.0,2018,1,30,3,7,7,discount,True,True,True,True
0,M,76,55000.0,2017,8,21,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2015,12,17,3,7,7,discount,True,True,True,True
0,M,20,30000.0,2017,11,25,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,4,20,3,7,7,discount,True,True,True,True
0,M,37,36000.0,2017,7,14,0,0,3,informational,True,True,False,True
1,F,62,99000.0,2018,5,5,10,10,7,bogo,True,True,False,True
0,M,58,63000.0,2017,8,1,10,10,5,bogo,True,True,True,True
0,M,65,38000.0,2018,4,1,10,10,5,bogo,True,True,True,True
1,F,37,100000.0,2015,9,28,10,10,5,bogo,True,True,True,True
0,F,58,55000.0,2013,7,30,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2017,11,16,5,5,7,bogo,True,True,True,False
0,M,58,52000.0,2015,5,13,0,0,4,informational,True,True,True,False
0,M,22,68000.0,2017,8,7,2,10,10,discount,True,True,True,True
0,M,56,79000.0,2015,11,29,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2017,8,22,10,10,5,bogo,True,True,True,True
1,M,20,61000.0,2015,8,15,2,10,10,discount,True,True,True,True
1,M,47,83000.0,2017,12,9,10,10,7,bogo,True,True,False,True
1,F,51,81000.0,2015,8,23,5,5,5,bogo,True,True,True,True
1,M,35,49000.0,2018,1,28,3,7,7,discount,True,True,True,True
0,F,54,103000.0,2016,7,12,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,1,14,5,5,7,bogo,True,True,True,False
1,M,73,32000.0,2017,11,15,10,10,5,bogo,True,True,True,True
0,F,75,51000.0,2017,8,9,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2018,5,17,10,10,5,bogo,True,True,True,True
1,F,88,54000.0,2017,6,7,2,10,10,discount,True,True,True,True
0,M,37,69000.0,2017,9,22,0,0,4,informational,True,True,True,False
1,M,54,71000.0,2017,1,24,5,5,5,bogo,True,True,True,True
0,F,49,81000.0,2016,10,29,0,0,4,informational,True,True,True,False
0,M,38,52000.0,2017,2,24,0,0,3,informational,True,True,False,True
1,M,61,71000.0,2017,9,11,2,10,10,discount,True,True,True,True
0,F,69,87000.0,2017,9,27,5,20,10,discount,True,False,True,False
0,M,45,53000.0,2016,7,12,0,0,3,informational,True,True,False,True
0,M,67,34000.0,2017,8,12,3,7,7,discount,True,True,True,True
1,M,58,87000.0,2016,3,7,5,20,10,discount,True,False,True,False
0,M,82,37000.0,2018,6,30,0,0,3,informational,True,True,False,True
0,F,59,80000.0,2017,9,9,0,0,4,informational,True,True,True,False
1,M,41,55000.0,2015,8,6,5,20,10,discount,True,False,True,False
1,F,64,94000.0,2017,2,20,10,10,7,bogo,True,True,False,True
1,F,70,95000.0,2015,12,29,2,10,7,discount,True,True,True,False
1,M,68,118000.0,2018,1,8,10,10,7,bogo,True,True,False,True
0,F,53,72000.0,2017,11,22,5,5,7,bogo,True,True,True,False
0,M,90,56000.0,2017,12,9,10,10,5,bogo,True,True,True,True
0,F,44,75000.0,2016,3,20,0,0,4,informational,True,True,True,False
0,M,26,56000.0,2013,9,30,0,0,3,informational,True,True,False,True
0,M,57,71000.0,2018,4,24,2,10,10,discount,True,True,True,True
1,M,55,98000.0,2017,2,1,5,5,5,bogo,True,True,True,True
0,M,39,39000.0,2017,10,18,10,10,5,bogo,True,True,True,True
1,M,33,73000.0,2017,9,30,2,10,10,discount,True,True,True,True
1,M,23,47000.0,2016,8,31,5,5,5,bogo,True,True,True,True
1,M,43,59000.0,2017,3,5,2,10,10,discount,True,True,True,True
0,M,39,41000.0,2016,1,13,2,10,7,discount,True,True,True,False
0,M,42,41000.0,2018,2,27,10,10,5,bogo,True,True,True,True
0,M,54,35000.0,2018,1,21,2,10,10,discount,True,True,True,True
1,F,60,92000.0,2017,12,20,2,10,10,discount,True,True,True,True
0,F,35,70000.0,2017,3,4,0,0,3,informational,True,True,False,True
1,M,51,57000.0,2016,11,15,2,10,7,discount,True,True,True,False
1,M,21,34000.0,2017,8,12,2,10,7,discount,True,True,True,False
0,F,59,66000.0,2015,4,4,5,20,10,discount,True,False,True,False
1,F,64,95000.0,2017,10,8,10,10,5,bogo,True,True,True,True
1,F,77,113000.0,2017,3,6,3,7,7,discount,True,True,True,True
0,F,26,72000.0,2016,12,7,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,2,19,5,5,5,bogo,True,True,True,True
0,F,41,67000.0,2017,12,22,5,5,7,bogo,True,True,True,False
1,M,45,75000.0,2017,9,2,2,10,10,discount,True,True,True,True
1,F,62,96000.0,2017,7,3,10,10,5,bogo,True,True,True,True
0,M,44,90000.0,2017,10,8,5,5,7,bogo,True,True,True,False
1,M,54,69000.0,2017,10,7,10,10,7,bogo,True,True,False,True
1,M,84,37000.0,2016,9,4,5,5,5,bogo,True,True,True,True
1,F,91,64000.0,2017,8,4,2,10,10,discount,True,True,True,True
0,F,42,74000.0,2017,8,16,0,0,3,informational,True,True,False,True
1,F,67,75000.0,2015,10,19,10,10,5,bogo,True,True,True,True
1,M,44,93000.0,2016,3,17,10,10,5,bogo,True,True,True,True
1,F,57,85000.0,2017,4,26,5,5,5,bogo,True,True,True,True
0,F,58,76000.0,2018,3,22,5,5,5,bogo,True,True,True,True
0,F,36,61000.0,2017,11,2,3,7,7,discount,True,True,True,True
0,F,70,58000.0,2015,9,14,0,0,4,informational,True,True,True,False
1,M,50,41000.0,2014,5,13,2,10,7,discount,True,True,True,False
0,F,57,39000.0,2018,2,17,0,0,3,informational,True,True,False,True
1,F,26,38000.0,2016,9,13,3,7,7,discount,True,True,True,True
1,F,64,76000.0,2017,12,3,2,10,10,discount,True,True,True,True
1,M,43,60000.0,2017,8,6,5,20,10,discount,True,False,True,False
1,F,64,60000.0,2016,5,19,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2016,1,9,3,7,7,discount,True,True,True,True
0,F,34,37000.0,2017,7,22,5,5,5,bogo,True,True,True,True
1,M,61,73000.0,2017,9,14,2,10,10,discount,True,True,True,True
1,F,57,59000.0,2016,6,1,3,7,7,discount,True,True,True,True
0,M,21,60000.0,2017,12,7,5,5,5,bogo,True,True,True,True
1,F,99,75000.0,2016,7,2,2,10,10,discount,True,True,True,True
1,F,71,67000.0,2015,10,17,2,10,7,discount,True,True,True,False
