,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,is_offer_completed,reward,difficulty,duration,offer_type,email,mobile,web,social
40253,F,69,56000.0,2018,3,21,1,3,7,7,discount,True,True,True,True
40254,F,69,56000.0,2018,3,21,1,2,10,7,discount,True,True,True,False
40255,F,69,56000.0,2018,3,21,1,2,10,10,discount,True,True,True,True
40256,M,60,32000.0,2017,11,21,0,3,7,7,discount,True,True,True,True
40257,M,60,32000.0,2017,11,21,1,10,10,7,bogo,True,True,False,True
40258,M,60,32000.0,2017,11,21,0,5,5,5,bogo,True,True,True,True
40259,F,53,55000.0,2017,12,1,1,2,10,7,discount,True,True,True,False
40260,F,53,55000.0,2017,12,1,0,0,0,4,informational,True,True,True,False
40261,F,53,55000.0,2017,12,1,0,0,0,3,informational,True,True,False,True
40262,F,53,55000.0,2017,12,1,1,5,5,5,bogo,True,True,True,True
40263,F,57,85000.0,2015,11,10,0,5,20,10,discount,True,False,True,False
40264,F,57,85000.0,2015,11,10,1,5,5,7,bogo,True,True,True,False
40265,F,57,85000.0,2015,11,10,1,2,10,10,discount,True,True,True,True
40266,F,95,110000.0,2016,7,24,1,3,7,7,discount,True,True,True,True
40267,F,95,110000.0,2016,7,24,1,10,10,5,bogo,True,True,True,True
40268,F,95,110000.0,2016,7,24,0,5,5,5,bogo,True,True,True,True
40269,M,43,34000.0,2018,4,4,0,10,10,7,bogo,True,True,False,True
40270,M,43,34000.0,2018,4,4,0,5,5,5,bogo,True,True,True,True
40271,F,32,35000.0,2017,9,10,1,2,10,10,discount,True,True,True,True
40272,F,67,87000.0,2017,11,14,0,0,0,4,informational,True,True,True,False
40273,F,67,87000.0,2017,11,14,0,10,10,5,bogo,True,True,True,True
40274,F,67,87000.0,2017,11,14,0,5,5,5,bogo,True,True,True,True
40275,F,67,87000.0,2017,11,14,1,2,10,10,discount,True,True,True,True
40276,M,48,58000.0,2018,6,10,0,10,10,5,bogo,True,True,True,True
40277,M,66,119000.0,2016,4,9,1,3,7,7,discount,True,True,True,True
40278,M,66,119000.0,2016,4,9,0,0,0,4,informational,True,True,True,False
40279,M,66,119000.0,2016,4,9,1,10,10,5,bogo,True,True,True,True
40280,M,53,113000.0,2018,1,7,1,5,5,7,bogo,True,True,True,False
40281,M,53,113000.0,2018,1,7,1,10,10,7,bogo,True,True,False,True
40282,F,40,53000.0,2017,11,22,1,3,7,7,discount,True,True,True,True
40283,F,40,53000.0,2017,11,22,1,5,5,7,bogo,True,True,True,False
40284,F,52,67000.0,2018,6,21,1,3,7,7,discount,True,True,True,True
40285,F,52,67000.0,2018,6,21,1,10,10,5,bogo,True,True,True,True
40286,F,52,67000.0,2018,6,21,1,10,10,7,bogo,True,True,False,True
40287,F,52,67000.0,2018,6,21,1,2,10,10,discount,True,True,True,True
40288,M,55,66000.0,2017,9,20,0,0,0,3,informational,True,True,False,True
40289,M,55,66000.0,2017,9,20,0,10,10,7,bogo,True,True,False,True
40290,F,28,57000.0,2017,11,12,1,5,20,10,discount,True,False,True,False
40291,F,28,57000.0,2017,11,12,0,0,0,3,informational,True,True,False,True
40292,M,85,81000.0,2016,10,20,1,5,20,10,discount,True,False,True,False
40293,M,85,81000.0,2016,10,20,1,3,7,7,discount,True,True,True,True
40294,M,85,81000.0,2016,10,20,0,0,0,3,informational,True,True,False,True
40295,M,85,81000.0,2016,10,20,1,5,5,5,bogo,True,True,True,True
40296,F,56,48000.0,2018,4,28,0,3,7,7,discount,True,True,True,True
40297,F,56,48000.0,2018,4,28,0,0,0,3,informational,True,True,False,True
40298,F,56,48000.0,2018,4,28,0,10,10,7,bogo,True,True,False,True
40299,F,56,48000.0,2018,4,28,0,2,10,10,discount,True,True,True,True
40300,F,64,73000.0,2016,7,13,1,3,7,7,discount,True,True,True,True
40301,F,64,73000.0,2016,7,13,1,10,10,7,bogo,True,True,False,True
40302,F,64,73000.0,2016,7,13,1,5,5,5,bogo,True,True,True,True
40303,F,64,73000.0,2016,7,13,1,2,10,10,discount,True,True,True,True
40304,F,39,93000.0,2018,6,2,1,2,10,7,discount,True,True,True,False
40305,F,39,93000.0,2018,6,2,0,0,0,3,informational,True,True,False,True
40306,F,39,93000.0,2018,6,2,1,5,5,7,bogo,True,True,True,False
40307,M,61,38000.0,2016,5,2,1,3,7,7,discount,True,True,True,True
40308,M,61,38000.0,2016,5,2,1,2,10,10,discount,True,True,True,True
40309,F,49,72000.0,2016,3,8,1,3,7,7,discount,True,True,True,True
40310,F,49,72000.0,2016,3,8,1,2,10,7,discount,True,True,True,False
40311,F,49,72000.0,2016,3,8,1,5,5,7,bogo,True,True,True,False
40312,M,78,93000.0,2017,9,21,1,10,10,5,bogo,True,True,True,True
40313,M,78,93000.0,2017,9,21,1,10,10,7,bogo,True,True,False,True
40314,M,78,93000.0,2017,9,21,1,2,10,10,discount,True,True,True,True
40315,M,28,53000.0,2017,10,16,0,10,10,5,bogo,True,True,True,True
40316,M,28,53000.0,2017,10,16,0,10,10,7,bogo,True,True,False,True
40317,M,28,53000.0,2017,10,16,1,2,10,10,discount,True,True,True,True
40318,M,67,69000.0,2017,11,21,1,5,20,10,discount,True,False,True,False
40319,M,67,69000.0,2017,11,21,0,0,0,3,informational,True,True,False,True
40320,F,63,107000.0,2017,12,24,0,5,20,10,discount,True,False,True,False
40321,F,63,107000.0,2017,12,24,1,3,7,7,discount,True,True,True,True
40322,F,63,107000.0,2017,12,24,0,10,10,5,bogo,True,True,True,True
40323,F,63,107000.0,2017,12,24,1,2,10,10,discount,True,True,True,True
40324,M,52,62000.0,2018,4,28,0,0,0,3,informational,True,True,False,True
40325,M,52,62000.0,2018,4,28,0,2,10,10,discount,True,True,True,True
40326,M,61,68000.0,2017,1,7,1,5,5,7,bogo,True,True,True,False
40327,M,61,68000.0,2017,1,7,1,10,10,7,bogo,True,True,False,True
40328,F,71,116000.0,2017,11,5,0,10,10,5,bogo,True,True,True,True
40329,M,25,73000.0,2018,4,18,0,3,7,7,discount,True,True,True,True
40330,M,25,73000.0,2018,4,18,1,2,10,7,discount,True,True,True,False
40331,M,25,73000.0,2018,4,18,0,10,10,7,bogo,True,True,False,True
40332,M,25,73000.0,2018,4,18,1,5,5,5,bogo,True,True,True,True
40333,F,54,74000.0,2016,9,30,0,0,0,4,informational,True,True,True,False
40334,F,54,74000.0,2016,9,30,0,0,0,3,informational,True,True,False,True
40335,F,54,74000.0,2016,9,30,1,5,5,7,bogo,True,True,True,False
40336,M,67,65000.0,2016,11,2,1,2,10,10,discount,True,True,True,True
40337,F,118,70598.22601839685,2017,11,10,0,10,10,5,bogo,True,True,True,True
40338,F,118,70598.22601839685,2016,4,3,0,5,5,5,bogo,True,True,True,True
40339,M,46,69000.0,2016,5,15,0,0,0,3,informational,True,True,False,True
40340,M,46,69000.0,2016,5,15,0,10,10,7,bogo,True,True,False,True
40341,F,68,53000.0,2015,2,1,1,3,7,7,discount,True,True,True,True
40342,F,68,53000.0,2015,2,1,0,2,10,7,discount,True,True,True,False
40343,F,68,53000.0,2015,2,1,1,5,5,7,bogo,True,True,True,False
40344,F,68,53000.0,2015,2,1,1,10,10,7,bogo,True,True,False,True
40345,M,27,45000.0,2016,10,18,0,0,0,4,informational,True,True,True,False
40346,M,27,45000.0,2016,10,18,1,10,10,7,bogo,True,True,False,True
40347,M,27,45000.0,2016,10,18,1,2,10,10,discount,True,True,True,True
40348,M,41,62000.0,2018,3,23,1,3,7,7,discount,True,True,True,True
40349,M,41,62000.0,2018,3,23,0,5,5,5,bogo,True,True,True,True
40350,F,50,71000.0,2016,7,23,1,2,10,7,discount,True,True,True,False
40351,F,50,71000.0,2016,7,23,1,2,10,10,discount,True,True,True,True
40352,F,61,57000.0,2016,12,13,1,3,7,7,discount,True,True,True,True
40353,F,61,57000.0,2016,12,13,0,10,10,7,bogo,True,True,False,True
40354,M,82,76000.0,2017,2,18,0,0,0,4,informational,True,True,True,False
40355,M,82,76000.0,2017,2,18,1,5,5,5,bogo,True,True,True,True
40356,M,82,76000.0,2017,2,18,1,2,10,10,discount,True,True,True,True
40357,F,63,53000.0,2017,1,6,1,3,7,7,discount,True,True,True,True
40358,F,63,53000.0,2017,1,6,1,2,10,7,discount,True,True,True,False
40359,F,63,53000.0,2017,1,6,1,5,5,5,bogo,True,True,True,True
40360,F,118,70598.22601839685,2017,7,29,0,2,10,7,discount,True,True,True,False
40361,F,118,70598.22601839685,2017,7,29,0,0,0,4,informational,True,True,True,False
40362,F,118,70598.22601839685,2017,7,29,0,5,5,7,bogo,True,True,True,False
40363,M,68,64000.0,2017,11,15,0,3,7,7,discount,True,True,True,True
40364,M,68,64000.0,2017,11,15,0,10,10,7,bogo,True,True,False,True
40365,M,68,64000.0,2017,11,15,0,5,5,5,bogo,True,True,True,True
40366,M,68,64000.0,2017,11,15,0,2,10,10,discount,True,True,True,True
40367,M,19,39000.0,2017,4,2,1,3,7,7,discount,True,True,True,True
40368,M,19,39000.0,2017,4,2,0,0,0,3,informational,True,True,False,True
40369,M,19,39000.0,2017,4,2,1,5,5,7,bogo,True,True,True,False
40370,M,59,70000.0,2017,7,17,1,10,10,5,bogo,True,True,True,True
40371,M,59,70000.0,2017,7,17,1,2,10,10,discount,True,True,True,True
40372,M,45,65000.0,2018,3,19,1,5,20,10,discount,True,False,True,False
40373,M,45,65000.0,2018,3,19,0,0,0,4,informational,True,True,True,False
40374,M,45,65000.0,2018,3,19,0,0,0,3,informational,True,True,False,True
40375,M,45,65000.0,2018,3,19,1,5,5,7,bogo,True,True,True,False
40376,M,71,62000.0,2018,7,5,1,5,20,10,discount,True,False,True,False
40377,M,71,62000.0,2018,7,5,1,3,7,7,discount,True,True,True,True
40378,M,71,62000.0,2018,7,5,0,10,10,5,bogo,True,True,True,True
40379,M,71,62000.0,2018,7,5,0,0,0,3,informational,True,True,False,True
40380,M,71,62000.0,2018,7,5,1,10,10,7,bogo,True,True,False,True
40381,F,53,93000.0,2015,8,3,1,3,7,7,discount,True,True,True,True
40382,F,53,93000.0,2015,8,3,1,2,10,7,discount,True,True,True,False
40383,F,53,93000.0,2015,8,3,0,0,0,3,informational,True,True,False,True
40384,F,58,100000.0,2017,8,10,1,3,7,7,discount,True,True,True,True
40385,F,58,100000.0,2017,8,10,1,10,10,7,bogo,True,True,False,True
40386,F,58,100000.0,2017,8,10,0,2,10,10,discount,True,True,True,True
40387,F,61,77000.0,2017,10,21,0,3,7,7,discount,True,True,True,True
40388,F,61,77000.0,2017,10,21,1,5,5,5,bogo,True,True,True,True
40389,M,33,45000.0,2018,6,12,1,3,7,7,discount,True,True,True,True
40390,M,33,45000.0,2018,6,12,1,10,10,5,bogo,True,True,True,True
40391,M,33,45000.0,2018,6,12,1,2,10,10,discount,True,True,True,True
40392,F,75,103000.0,2017,1,12,1,5,20,10,discount,True,False,True,False
40393,F,75,103000.0,2017,1,12,1,3,7,7,discount,True,True,True,True
40394,F,75,103000.0,2017,1,12,0,10,10,7,bogo,True,True,False,True
40395,F,75,103000.0,2017,1,12,1,2,10,10,discount,True,True,True,True
40396,M,42,74000.0,2017,8,3,1,5,20,10,discount,True,False,True,False
40397,M,42,74000.0,2017,8,3,0,10,10,7,bogo,True,True,False,True
40398,M,42,74000.0,2017,8,3,0,5,5,5,bogo,True,True,True,True
40399,M,42,74000.0,2017,8,3,1,2,10,10,discount,True,True,True,True
40400,M,64,38000.0,2014,12,8,1,2,10,10,discount,True,True,True,True
40401,F,118,70598.22601839685,2018,5,20,0,0,0,4,informational,True,True,True,False
40402,M,36,66000.0,2017,12,24,0,10,10,5,bogo,True,True,True,True
40403,M,61,49000.0,2017,8,30,0,3,7,7,discount,True,True,True,True
40404,M,61,49000.0,2017,8,30,0,0,0,3,informational,True,True,False,True
40405,M,61,49000.0,2017,8,30,0,5,5,5,bogo,True,True,True,True
40406,F,118,70598.22601839685,2017,8,29,1,5,20,10,discount,True,False,True,False
40407,F,118,70598.22601839685,2017,8,29,0,5,5,7,bogo,True,True,True,False
40408,F,42,62000.0,2017,4,16,1,5,5,7,bogo,True,True,True,False
40409,F,42,62000.0,2017,4,16,1,2,10,10,discount,True,True,True,True
40410,M,51,35000.0,2017,10,5,0,10,10,7,bogo,True,True,False,True
40411,M,51,35000.0,2017,10,5,1,2,10,10,discount,True,True,True,True
40412,M,52,63000.0,2014,11,20,1,5,20,10,discount,True,False,True,False
40413,M,52,63000.0,2014,11,20,0,3,7,7,discount,True,True,True,True
40414,M,52,63000.0,2014,11,20,0,0,0,4,informational,True,True,True,False
40415,M,52,63000.0,2014,11,20,0,5,5,7,bogo,True,True,True,False
40416,M,52,63000.0,2014,11,20,1,2,10,10,discount,True,True,True,True
40417,M,51,65000.0,2018,6,9,0,0,0,4,informational,True,True,True,False
40418,M,51,65000.0,2018,6,9,0,10,10,7,bogo,True,True,False,True
40419,M,55,58000.0,2017,5,24,1,5,20,10,discount,True,False,True,False
40420,M,55,58000.0,2017,5,24,1,3,7,7,discount,True,True,True,True
40421,M,55,58000.0,2017,5,24,0,0,0,4,informational,True,True,True,False
40422,M,55,58000.0,2017,5,24,1,10,10,5,bogo,True,True,True,True
40423,M,55,58000.0,2017,5,24,1,5,5,5,bogo,True,True,True,True
40424,M,55,58000.0,2017,5,24,1,2,10,10,discount,True,True,True,True
40425,M,30,58000.0,2017,11,29,0,0,0,3,informational,True,True,False,True
40426,M,30,58000.0,2017,11,29,0,10,10,7,bogo,True,True,False,True
40427,F,68,119000.0,2017,9,19,1,3,7,7,discount,True,True,True,True
40428,F,68,119000.0,2017,9,19,1,10,10,5,bogo,True,True,True,True
40429,F,37,61000.0,2017,10,4,1,3,7,7,discount,True,True,True,True
40430,M,41,63000.0,2017,7,14,1,3,7,7,discount,True,True,True,True
40431,M,41,63000.0,2017,7,14,0,0,0,3,informational,True,True,False,True
40432,M,41,63000.0,2017,7,14,1,5,5,7,bogo,True,True,True,False
40433,M,41,63000.0,2017,7,14,1,10,10,7,bogo,True,True,False,True
40434,M,41,63000.0,2017,7,14,1,2,10,10,discount,True,True,True,True
40435,F,59,95000.0,2016,7,20,0,0,0,3,informational,True,True,False,True
40436,F,59,95000.0,2016,7,20,0,10,10,7,bogo,True,True,False,True
40437,M,40,45000.0,2017,8,13,1,2,10,7,discount,True,True,True,False
40438,M,40,45000.0,2017,8,13,0,5,5,5,bogo,True,True,True,True
40439,F,118,70598.22601839685,2018,6,8,0,3,7,7,discount,True,True,True,True
40440,M,59,34000.0,2018,7,26,0,3,7,7,discount,True,True,True,True
40441,M,59,34000.0,2018,7,26,0,10,10,5,bogo,True,True,True,True
40442,M,59,34000.0,2018,7,26,0,0,0,3,informational,True,True,False,True
40443,F,40,72000.0,2015,11,22,1,10,10,5,bogo,True,True,True,True
40444,F,40,72000.0,2015,11,22,0,0,0,3,informational,True,True,False,True
40445,F,47,48000.0,2015,5,5,1,3,7,7,discount,True,True,True,True
40446,F,47,48000.0,2015,5,5,0,0,0,4,informational,True,True,True,False
40447,M,54,96000.0,2016,9,1,1,5,20,10,discount,True,False,True,False
40448,M,54,96000.0,2016,9,1,0,0,0,4,informational,True,True,True,False
40449,M,54,96000.0,2016,9,1,0,0,0,3,informational,True,True,False,True
40450,M,75,80000.0,2017,3,9,1,5,20,10,discount,True,False,True,False
40451,M,75,80000.0,2017,3,9,1,2,10,7,discount,True,True,True,False
40452,M,75,80000.0,2017,3,9,0,0,0,4,informational,True,True,True,False
40453,M,75,80000.0,2017,3,9,1,10,10,5,bogo,True,True,True,True
40454,M,75,80000.0,2017,3,9,0,0,0,3,informational,True,True,False,True
40455,M,54,59000.0,2018,3,21,1,10,10,5,bogo,True,True,True,True
40456,M,54,59000.0,2018,3,21,0,0,0,3,informational,True,True,False,True
40457,M,54,59000.0,2018,3,21,1,5,5,5,bogo,True,True,True,True
40458,F,55,74000.0,2015,9,23,1,3,7,7,discount,True,True,True,True
40459,F,55,74000.0,2015,9,23,1,2,10,10,discount,True,True,True,True
40460,F,76,65000.0,2015,11,16,1,5,20,10,discount,True,False,True,False
40461,F,76,65000.0,2015,11,16,0,0,0,4,informational,True,True,True,False
40462,F,76,65000.0,2015,11,16,0,0,0,3,informational,True,True,False,True
40463,M,71,31000.0,2018,4,25,0,0,0,4,informational,True,True,True,False
40464,M,71,31000.0,2018,4,25,0,0,0,3,informational,True,True,False,True
40465,F,118,70598.22601839685,2017,8,16,0,2,10,7,discount,True,True,True,False
40466,F,118,70598.22601839685,2017,8,16,0,0,0,4,informational,True,True,True,False
40467,M,49,68000.0,2018,3,14,0,10,10,7,bogo,True,True,False,True
40468,M,49,68000.0,2018,3,14,0,5,5,5,bogo,True,True,True,True
40469,M,42,85000.0,2014,10,17,1,2,10,7,discount,True,True,True,False
40470,M,42,85000.0,2014,10,17,0,0,0,4,informational,True,True,True,False
40471,M,42,85000.0,2014,10,17,0,0,0,3,informational,True,True,False,True
40472,F,59,77000.0,2015,9,20,1,2,10,7,discount,True,True,True,False
40473,F,59,77000.0,2015,9,20,1,5,5,5,bogo,True,True,True,True
40474,F,52,58000.0,2016,8,1,1,3,7,7,discount,True,True,True,True
40475,F,52,58000.0,2016,8,1,1,10,10,5,bogo,True,True,True,True
40476,F,52,58000.0,2016,8,1,0,0,0,3,informational,True,True,False,True
40477,M,26,62000.0,2017,11,15,0,10,10,7,bogo,True,True,False,True
40478,M,26,62000.0,2017,11,15,0,5,5,5,bogo,True,True,True,True
40479,M,61,59000.0,2017,4,28,0,10,10,5,bogo,True,True,True,True
40480,M,61,59000.0,2017,4,28,0,5,5,5,bogo,True,True,True,True
40481,M,61,59000.0,2017,4,28,1,2,10,10,discount,True,True,True,True
40482,M,18,49000.0,2018,2,14,0,0,0,3,informational,True,True,False,True
40483,M,18,49000.0,2018,2,14,0,2,10,10,discount,True,True,True,True
40484,M,41,84000.0,2017,12,8,0,0,0,3,informational,True,True,False,True
40485,M,41,84000.0,2017,12,8,1,5,5,7,bogo,True,True,True,False
40486,M,41,84000.0,2017,12,8,0,5,5,5,bogo,True,True,True,True
40487,M,68,100000.0,2017,9,12,1,3,7,7,discount,True,True,True,True
40488,M,68,100000.0,2017,9,12,0,0,0,4,informational,True,True,True,False
40489,M,68,100000.0,2017,9,12,1,10,10,5,bogo,True,True,True,True
40490,M,68,100000.0,2017,9,12,0,0,0,3,informational,True,True,False,True
40491,F,65,63000.0,2017,12,26,1,5,20,10,discount,True,False,True,False
40492,F,65,63000.0,2017,12,26,1,2,10,7,discount,True,True,True,False
40493,M,71,78000.0,2017,5,22,0,0,0,4,informational,True,True,True,False
40494,M,71,78000.0,2017,5,22,1,10,10,5,bogo,True,True,True,True
40495,M,71,78000.0,2017,5,22,0,10,10,7,bogo,True,True,False,True
40496,M,71,78000.0,2017,5,22,0,5,5,5,bogo,True,True,True,True
40497,M,71,78000.0,2017,5,22,1,2,10,10,discount,True,True,True,True
40498,F,60,79000.0,2016,9,14,1,3,7,7,discount,True,True,True,True
40499,F,60,79000.0,2016,9,14,0,0,0,4,informational,True,True,True,False
40500,F,60,79000.0,2016,9,14,1,5,5,5,bogo,True,True,True,True
40501,M,18,41000.0,2017,11,6,0,10,10,5,bogo,True,True,True,True
40502,M,18,41000.0,2017,11,6,0,0,0,3,informational,True,True,False,True
40503,F,76,46000.0,2018,5,31,0,10,10,5,bogo,True,True,True,True
40504,F,76,46000.0,2018,5,31,0,5,5,5,bogo,True,True,True,True
40505,M,54,95000.0,2016,2,14,1,2,10,7,discount,True,True,True,False
40506,M,54,95000.0,2016,2,14,1,10,10,5,bogo,True,True,True,True
40507,M,54,95000.0,2016,2,14,1,5,5,7,bogo,True,True,True,False
40508,M,52,75000.0,2016,1,26,1,3,7,7,discount,True,True,True,True
40509,M,52,75000.0,2016,1,26,0,0,0,3,informational,True,True,False,True
40510,M,47,89000.0,2018,5,6,0,10,10,5,bogo,True,True,True,True
40511,M,47,89000.0,2018,5,6,0,5,5,7,bogo,True,True,True,False
40512,M,47,89000.0,2018,5,6,0,5,5,5,bogo,True,True,True,True
40513,F,33,64000.0,2017,1,22,1,10,10,5,bogo,True,True,True,True
40514,F,33,64000.0,2017,1,22,0,0,0,3,informational,True,True,False,True
40515,F,33,64000.0,2017,1,22,1,5,5,7,bogo,True,True,True,False
40516,M,74,41000.0,2017,8,27,1,3,7,7,discount,True,True,True,True
40517,M,74,41000.0,2017,8,27,0,0,0,4,informational,True,True,True,False
40518,M,74,41000.0,2017,8,27,0,10,10,7,bogo,True,True,False,True
40519,F,66,81000.0,2017,10,14,1,3,7,7,discount,True,True,True,True
40520,F,66,81000.0,2017,10,14,1,2,10,7,discount,True,True,True,False
40521,F,66,81000.0,2017,10,14,1,10,10,5,bogo,True,True,True,True
40522,M,65,31000.0,2017,11,12,0,3,7,7,discount,True,True,True,True
40523,M,65,31000.0,2017,11,12,0,10,10,5,bogo,True,True,True,True
40524,F,61,94000.0,2017,7,29,1,5,20,10,discount,True,False,True,False
40525,F,61,94000.0,2017,7,29,0,0,0,4,informational,True,True,True,False
40526,F,61,94000.0,2017,7,29,1,5,5,7,bogo,True,True,True,False
40527,F,61,94000.0,2017,7,29,1,2,10,10,discount,True,True,True,True
40528,F,96,103000.0,2018,3,3,1,3,7,7,discount,True,True,True,True
40529,F,96,103000.0,2018,3,3,0,10,10,7,bogo,True,True,False,True
40530,M,48,41000.0,2017,10,10,0,5,20,10,discount,True,False,True,False
40531,M,48,41000.0,2017,10,10,0,10,10,7,bogo,True,True,False,True
40532,M,67,80000.0,2017,12,12,0,0,0,4,informational,True,True,True,False
40533,M,67,80000.0,2017,12,12,1,10,10,5,bogo,True,True,True,True
40534,M,67,80000.0,2017,12,12,0,0,0,3,informational,True,True,False,True
40535,M,51,85000.0,2017,3,8,1,2,10,7,discount,True,True,True,False
40536,M,51,85000.0,2017,3,8,0,0,0,4,informational,True,True,True,False
40537,M,51,85000.0,2017,3,8,1,5,5,5,bogo,True,True,True,True
40538,M,59,40000.0,2018,6,18,0,0,0,4,informational,True,True,True,False
40539,M,59,40000.0,2018,6,18,0,10,10,5,bogo,True,True,True,True
40540,M,59,40000.0,2018,6,18,0,0,0,3,informational,True,True,False,True
40541,F,80,47000.0,2018,2,11,0,2,10,7,discount,True,True,True,False
40542,F,80,47000.0,2018,2,11,0,10,10,7,bogo,True,True,False,True
40543,F,80,47000.0,2018,2,11,1,2,10,10,discount,True,True,True,True
40544,F,21,36000.0,2016,5,14,1,5,20,10,discount,True,False,True,False
40545,F,21,36000.0,2016,5,14,1,2,10,7,discount,True,True,True,False
40546,F,21,36000.0,2016,5,14,0,10,10,5,bogo,True,True,True,True
40547,F,21,36000.0,2016,5,14,1,5,5,7,bogo,True,True,True,False
40548,M,51,73000.0,2017,7,27,0,0,0,3,informational,True,True,False,True
40549,M,51,73000.0,2017,7,27,1,2,10,10,discount,True,True,True,True
40550,F,52,91000.0,2016,8,31,1,3,7,7,discount,True,True,True,True
40551,F,52,91000.0,2016,8,31,1,2,10,10,discount,True,True,True,True
40552,M,28,32000.0,2017,1,28,1,3,7,7,discount,True,True,True,True
40553,M,28,32000.0,2017,1,28,0,0,0,3,informational,True,True,False,True
40554,F,60,75000.0,2018,5,4,0,2,10,7,discount,True,True,True,False
40555,F,60,75000.0,2018,5,4,0,0,0,4,informational,True,True,True,False
40556,M,67,36000.0,2017,9,16,1,3,7,7,discount,True,True,True,True
40557,M,67,36000.0,2017,9,16,1,10,10,5,bogo,True,True,True,True
40558,M,67,36000.0,2017,9,16,0,0,0,3,informational,True,True,False,True
40559,M,67,36000.0,2017,9,16,1,5,5,5,bogo,True,True,True,True
40560,M,73,90000.0,2016,6,22,1,5,5,7,bogo,True,True,True,False
